size,path,id,color,name,coordinates,description,type,nodeVisibility
10000,landslide/LOC.168,LOC.168,#2579e8,landslide.LOC.168,"['15.5858', '3.5126']",Boun,LOC,false
10000,landslide/LOC.169,LOC.169,#2579e8,landslide.LOC.169,"['127.3176', '36.8172']",Boun region of Korea,LOC,false
10000,landslide/LOC.170,LOC.170,#2579e8,landslide.LOC.170,"['110.6749', '-7.5315']",Boyolali Regency,LOC,false
10000,landslide/LOC.171,LOC.171,#2579e8,landslide.LOC.171,"['83.4380', '23.8335']",Brahmur,LOC,false
10000,landslide/LOC.172,LOC.172,#2579e8,landslide.LOC.172,"['51.9253', '14.2350']",Brazil,LOC,false
10000,landslide/LOC.173,LOC.173,#2579e8,landslide.LOC.173,"['49.2725', '-15.8267']",Brazilian countryside,LOC,false
10000,landslide/LOC.174,LOC.174,#2579e8,landslide.LOC.174,"['9.6690', '45.8937']",Brembilla Municipality,LOC,false
10000,landslide/LOC.175,LOC.175,#2579e8,landslide.LOC.175,"['122.8140', '11.4550']",Brgy,LOC,false
10000,landslide/LOC.176,LOC.176,#2579e8,landslide.LOC.176,"['125.6972', '53.7267']",British Columbia,LOC,false
10000,landslide/LOC.177,LOC.177,#2579e8,landslide.LOC.177,"['128.0000', '53.7267']",British Columbia north coast,LOC,false
10000,landslide/LOC.178,LOC.178,#2579e8,landslide.LOC.178,"['16.7776', '39.2927']",Buoninventre,LOC,false
10000,landslide/LOC.179,LOC.179,#2579e8,landslide.LOC.179,"['26.3075', '45.1500']",Buzau Sector of the Curvature Subcarpathians of Romania,LOC,false
10000,landslide/LOC.180,LOC.180,#2579e8,landslide.LOC.180,"['-119.4179', '36.7783']","CA (California, USA)",LOC,false
10000,landslide/LOC.181,LOC.181,#2579e8,landslide.LOC.181,"['124.6853', '8.4800']",Cagayan de Oro -LRB- CDO -RRB- - Bukidnon - Davao City -LRB- Buda -RRB- highway,LOC,false
10000,landslide/LOC.182,LOC.182,#2579e8,landslide.LOC.182,"['112.2219', '30.3151']",Caiyuan Basin,LOC,false
10000,landslide/LOC.183,LOC.183,#2579e8,landslide.LOC.183,"['16.4128', '38.9059']",Calabria,LOC,false
10000,landslide/LOC.184,LOC.184,#2579e8,landslide.LOC.184,"['16.4128', '38.9059']",Calabrian,LOC,false
10000,landslide/LOC.185,LOC.185,#2579e8,landslide.LOC.185,"['16.4128', '38.9059']",Calabrian territory,LOC,false
10000,landslide/LOC.186,LOC.186,#2579e8,landslide.LOC.186,"['75.7662', '11.2588']",Calicut Nilampur Gudalurghat section,LOC,false
10000,landslide/LOC.187,LOC.187,#2579e8,landslide.LOC.187,"['119.4179', '36.7783']",California,LOC,false
10000,landslide/LOC.188,LOC.188,#2579e8,landslide.LOC.188,"['119.4179', '36.7783']",California site,LOC,false
10000,landslide/LOC.189,LOC.189,#2579e8,landslide.LOC.189,"['15.3552', '40.9487']",Calitri,LOC,false
10000,landslide/LOC.190,LOC.190,#2579e8,landslide.LOC.190,"['11.3930', '43.3994']",Camaldoli and Agnano hill,LOC,false
10000,landslide/LOC.191,LOC.191,#2579e8,landslide.LOC.191,"['104.9909', '12.5657']",Cambodia,LOC,false
10000,landslide/LOC.192,LOC.192,#2579e8,landslide.LOC.192,"['99.3386', '4.6126']",Cameron,LOC,false
10000,landslide/LOC.193,LOC.193,#2579e8,landslide.LOC.193,"['145.9914', '-24.9015']",Cameron catchment,LOC,false
10000,landslide/LOC.194,LOC.194,#2579e8,landslide.LOC.194,"['101.3925', '4.4721']",Cameron Highland,LOC,false
10000,landslide/LOC.195,LOC.195,#2579e8,landslide.LOC.195,"['101.3925', '4.4721']",Cameron Highlands,LOC,false
10000,landslide/LOC.196,LOC.196,#2579e8,landslide.LOC.196,"['101.3925', '4.4721']",Cameron Highlands areas in Malaysia,LOC,false
10000,landslide/LOC.197,LOC.197,#2579e8,landslide.LOC.197,"['12.3547', '7.3697']",Cameroon,LOC,false
10000,landslide/LOC.198,LOC.198,#2579e8,landslide.LOC.198,"['12.0', '5.0']",Cameroon Volcanic Line,LOC,false
10000,landslide/LOC.199,LOC.199,#2579e8,landslide.LOC.199,"['14.5', '40.8']",Campania,LOC,false
