elevation,relief,slope,profcurv,aspect,ndvi,road,water,fault,pga,lithology,landuse
0.27505333144766597,-0.005921384106203076,-0.07984768934122644,-0.025831904370673384,0.0,0.01548944337327565,0.015997478767487278,0.054665800478305576,0.06752592888820828,0.034467112083435246,0.0,0.00599498317490318
0.16741676953411008,0.025997068410975096,0.008647471031310435,0.0071245341601967995,0.0016346804430394243,0.0,0.03304140687044928,0.0574922022655418,0.06452206608525124,0.0,0.0011108152398658063,0.001024655360769955
0.25731066071744596,-0.014646647556903333,0.0011221324360519702,-0.011771534853438344,0.0,-0.015526938243733445,0.015726194376832554,0.03831707320299123,0.051882956215829105,0.03229970091517822,-0.004901324181745961,0.0
0.08719444425440201,0.053270704979762606,0.0332318776164522,0.06894226336585377,0.0,0.0,0.039874340368512354,0.03899534477625181,0.03849425218239582,0.0021838921044683387,0.003796424443364621,0.00038031854071168825
0.22166367861152625,0.0,0.011261060598426116,-0.014551588909653874,0.003270639957555001,-0.00935249135173017,0.0237490295227327,0.03686495289329892,0.05835651600735134,0.033364607823252526,0.0,0.002923778239374508
-0.20848939090077162,0.021558097888677068,0.0,-0.006788950595944968,-0.007303336206477853,0.005601065017050544,-0.1155835271658547,-0.1381959989939293,-0.01044946806427729,0.009776748854925472,0.0,0.004902176341064492
-0.2773188102167479,-0.019910275752711794,-0.062318736196187316,-0.027372130926692297,0.0,0.0,0.006050858551829765,0.0037540998576148787,-0.009847311474760126,-0.07084918623704377,0.019670338966170226,-0.006707820798803388
0.12640500467449953,-0.016583300007632765,0.0,-0.025350061128559483,0.02186108804965845,-0.06616165363210366,-0.020236805660708495,-0.29438043271428793,0.0,-0.15715571672078962,-0.004194279305716753,-0.001968256107026387
-0.18660954687738981,0.015216525430022212,-0.02457657476719716,0.026387709829538687,0.0,-0.006254492105903643,-0.02012070760953783,-0.10739767772803567,-0.1489599567379589,0.013266319629929418,-0.006335716140880798,0.0
0.14429694220936173,0.015314604514846834,0.015147461938113926,0.016398254875236464,0.0,0.0,0.05261666357494808,0.03782895193886809,0.060995143076459514,0.021099004443233402,0.009281024993613485,-0.004426580494839849
-0.32486159993090813,-0.01062702554405202,-0.010931741517200461,-0.012815229463431192,0.010595700523762852,0.0,0.02137885432624217,0.014929217397771036,0.0,-0.08760668745059175,-0.030232361871879342,-0.013979132385301508
-0.3856724496977171,-0.03329443234895013,0.006871388323813025,-0.021190324378304374,0.006338566377450394,0.00819586067857132,0.0,-0.016722669260445563,0.0124681953834756,-0.0036783000123138715,0.0,-0.011235494157665862
0.2386126240754828,0.005588027534910702,0.01625007664256686,0.0,-0.004626945864210752,0.0,0.008318315918215044,0.031109004329323002,0.051779765087591245,0.013562697185971855,0.005047609805359708,0.002475016526978011
0.24209867765185833,0.0,0.015891300474405737,0.004424670091990599,0.0044539723022316855,-0.01247309219967474,0.00805973360331009,0.03005925497789567,0.03666374512971702,0.02669057620495785,0.0,0.011079503027413925
0.008112746148742658,-0.004498316105916285,-0.0016484409213613493,0.0,0.0,0.0031687234531611523,-0.1361296770223732,-0.12794309154904276,-0.18696524491027253,-0.011024259569450207,0.005144301605928098,0.007069225203719219
-0.1484014701707866,0.0,-0.030150067257942108,-0.031221765879122728,0.04198172263568375,0.0,-0.04735569985364189,-0.043449981251354235,-0.14175418410489304,-0.03285949588168991,-0.009659335818194729,-0.0025103197716283
